_index,low_spec_1,low_spec_2,low_spec_3,low_spec_4,low_spec_5,low_spec_6,low_spec_7,low_spec_8,low_spec_9,low_spec_10,low_spec_11,low_spec_12,low_spec_13,low_spec_14,low_spec_15,low_spec_16,low_spec_17,low_spec_18,low_spec_19,low_spec_20,low_spec_21,low_spec_22,low_spec_23,low_spec_24,low_spec_25,low_spec_26,low_spec_27,low_spec_28,low_spec_29,low_spec_30,low_spec_31,low_spec_32,low_spec_33,low_spec_34,low_spec_35,low_spec_36,low_spec_37,low_spec_38,low_spec_39,low_spec_40,low_spec_41,low_spec_42,low_spec_43,low_spec_44,low_spec_45,low_spec_46,low_spec_47,low_spec_48,low_spec_49,low_spec_50,low_spec_51,low_spec_52,low_spec_53,low_spec_54,low_spec_55,low_spec_56,low_spec_57,low_spec_58,low_spec_59,low_spec_60,low_spec_61,low_spec_62,low_spec_63,low_spec_64,low_spec_65,low_spec_66,low_spec_67,low_spec_68,low_spec_69,low_spec_70,low_spec_71,low_spec_72,low_spec_73,low_spec_74,low_spec_75,low_spec_76,low_spec_77,low_spec_78,low_spec_79,low_spec_80,low_spec_81,low_spec_82,low_spec_83,low_spec_84,low_spec_85
Slc30a9,1.8661267515880154e-07,0.00735169303168329,0.03220371582309333,0.05297233835471725,0.022381579050396394,0.018235833717271357,0.007538619906584114,0.010269066244171298,0.03188505860634159,0.01028058864196661,0.004905830969812358,0.000285539212224476,0.004039305753763502,0.003157827415588815,0.00019375851068480983,0.02512844365678368,0.0032580891355182707,0.025078507082894774,0.016312018886797366,0.0014490277503209656,0.0031550893873154807,0.02097474730749445,0.018035030410282614,0.014823669624188749,0.010730135674604842,0.0019901903114842964,0.031523468934845096,0.016634640132006256,0.0033528806148252687,0.01997434628368236,0.008666229615863002,0.012760736096859421,0.010283113225246042,0.003461244531473362,0.003034392237362631,0.011166426225029445,0.003982198200609553,0.016879045763052703,0.01480414274175603,0.0020299204565076582,0.022515052451448823,0.028566437280668235,0.023960279961195572,0.005863996593718096,0.021880035731989524,0.015435325805785228,0.004634372687503925,0.019450255197047992,0.01335194646877163,0.01366512886425452,0.008899588801591056,0.007135989594601471,0.004954839621458145,0.0058905396298737315,0.006051237084722998,0.0051427157855283975,0.01067701324616186,0.0152954641739392,0.009391475293582422,0.0018160352684609463,0.0029111637730627263,0.005496028631968523,0.0064648935960289495,0.015174285333893464,0.0038422646164199335,0.013410634592064749,0.0024796345220127257,0.004089379396283633,0.005401819766231256,0.02950106262752714,0.03015096789453523,0.0065594017742982074,0.007233649055730222,0.0001842039650447635,0.011769211637782806,0.003171662891980328,0.000991973404198254,0.004381575948574354,0.006184202971620834,0.003965647779449521,0.018544216638611822,0.008540425637113911,0.025171036269711643,0.022619628444246847,0.01199462315152564
Slc27a3,8.228456016446642e-08,0.0168630502909709,0.009616169340287903,0.003724239953969296,0.006496528947056463,0.03404051021441971,0.006521884459893762,0.017347827732208117,0.013867451840008784,0.005756267466448282,0.016496307710460893,0.021602368190046736,0.031159942320066192,0.01511285998741719,0.029725626582193517,0.007629438274756184,0.00918086659376794,0.008258828563315487,0.007655916158417886,0.007757679044062577,0.0073027494246769385,0.0019004251131642881,0.01861901327521205,0.01868358832061836,0.007644064929497101,0.012273929434744863,0.010412460555701062,0.002103130377288177,0.02310094619665145,0.013978154711085714,0.008694496853715898,0.024178664738786437,0.00389603483795034,0.02755724132582012,0.014457175839659558,0.008629261682796721,0.0013844957092251618,0.0042277603559867085,0.0051370985217446125,0.0033158410437327864,0.0039970542308191215,0.012846222064133331,0.0028740755865297196,0.006214847495068749,0.024291071557530353,0.007076757386908077,0.009620844596346495,0.0262549088882267,0.0015472485526662509,0.015181938631638432,0.004262190740826423,0.007376372417051754,8.817855182702789e-05,0.009961743576463379,0.0057871687430900084,0.0073837021094763896,0.0013247966947489518,0.015058383948544274,0.00946221918233433,0.008822805162788853,0.007413768841161959,0.023180722378968458,0.00785969565355707,0.0059528815740726455,0.018553029494570644,0.017615495301771058,0.026031022405415456,0.0022441710250420623,0.014888066709341077,0.014221217812448035,0.03228344896219293,0.016148920961841076,0.001440095746954494,0.003415359257933327,0.011034473648454371,0.01835581399086116,0.00443171607650844,0.013002389877271777,0.02388724447932591,0.004186825358761247,0.012131317107032044,0.019265233314104298,0.012456710006159676,0.011204152371644382,0.013053318325201591
Slc25a4,1.9848095921722382e-07,0.010919578160823833,0.06467476244005842,0.007798366797867928,0.006678260473339313,0.03489911728364021,0.007910925659054093,0.004260631040421895,0.022879925868433446,0.011103841282208987,0.0005170442566564997,0.007484914795139488,0.0076963856758766385,0.021550440624680037,0.008938012915192254,0.016537955629806846,0.013430495872904912,0.010643978277469268,0.03693253828660098,0.029299124752555503,0.0059379665952875695,0.0284859748269591,0.0427367218608095,0.009697226387324486,0.003679764135197645,0.009902712869030075,0.008588748489354913,0.02633859743962366,0.01335742506587345,0.0046577661609972735,0.008718042508005593,0.00041236787882013333,0.021294160753178377,0.010235106715613097,0.022629346085543196,0.008262341159393014,0.015700217804096014,0.005152302941876453,0.009239325642752007,0.009915315380578183,0.008511735750084504,0.011602406423514969,0.004321410722710398,0.009292277282114273,0.004468777690584903,0.007545866593838861,0.00619050647345274,0.015742205746784206,0.004387228147130219,0.0011442790874196733,0.017515410641364845,0.02468131837154139,0.019525604680329132,0.014248635160533516,0.008169380126095124,0.004634510385985256,0.012245817484200729,0.020704492207397833,0.0003401154638095813,0.009099348907505708,0.003071601779410799,1.60579827232282e-06,0.01885650654612649,0.0013297371957209233,0.004093074720095945,0.0029931501271592774,0.016189164881058732,0.020450306807301685,0.006766829696583425,0.0068571908199031705,0.00039710471244692124,0.008454199062518729,0.0028682661380281366,0.01536239559238408,0.0067268211307862985,0.021739285373960384,0.01594369943026909,0.00018384568242631923,0.007364887798888623,0.008837821327474769,0.0027237071393498794,0.010295958204607953,0.003156948651223598,0.018242619216077546,0.003624015547523313
Slc25a24,8.550063237956001e-08,0.01209122257272751,0.02783758018453206,0.02295034418889905,0.010416028930427444,0.0020014803250003716,0.02608995952115728,0.0128221804366143,0.014534403232653157,0.007676524790638405,0.013240615643669233,0.0031286083565067956,0.012270712972507097,0.008903969492071687,0.006369128226326991,0.0069106053199871455,0.0013696797286002632,0.009258482618746755,0.01289736413255075,0.026026896298330368,0.012135613881621972,0.009493512392576994,0.0021067748777370055,0.018134874521890085,0.009551335859169872,0.026901708399649397,0.009228099797106865,0.03165599689236871,0.004221192659965298,0.020915322333285555,0.005797643263382736,0.012408666374301245,0.007952863569398675,0.0024845329499490155,0.02533129525962316,0.013727710444038985,0.008918477460831166,0.02073129166028468,0.00025756850494280324,0.0010453194397048431,0.03167843399102671,0.010085149911919321,0.021180351275382803,0.008002403377116232,0.005420078450546779,0.01295158937860875,0.0019442278306759722,0.007619307485735089,0.019141865109274476,0.026204012941521974,0.02010836474274286,0.02210054449751466,0.016907866782902348,0.005837030105662907,0.0004890298585405631,0.01883536226833467,0.000374790232529968,0.001981851902560657,0.001796118589370326,0.0018551871714521477,0.005704019073973641,0.01373461147128261,0.011523352373276865,0.02076432005245747,0.007322157401966509,0.0020418957031028686,0.02166645958561234,0.003825962931074316,0.018604180729857832,0.004562990943855953,0.004883317455904557,0.010495890409538846,0.0008698562581353872,0.004399682816758977,0.012290616456086452,0.021203364890513665,0.022594664563541592,0.01573165166412943,0.004844945733253498,0.021572053332937553,0.0013292879346884956,0.014497670951487867,0.013177004652664182,0.014172259964272507,0.013878543731799205
Slc1a2,2.4986760954849425e-08,0.045652040007010675,0.02308372632691413,0.04699391065593747,0.04082125343155245,0.0020706181125508746,0.018597167657857867,0.02090426548830725,0.008083508630263905,0.01716799359529785,0.012893083208932331,0.006658332419826624,0.005981317691288528,0.01102434091359449,0.018720085441805104,0.0036907979515095352,0.004746509548124991,0.011582788078259387,0.0030321309932432724,0.02162747368139952,0.012640831693014817,0.0016526187026488415,0.015638720824730532,0.007922455289559052,0.006779726260623174,0.00633467199031316,0.02391783925692778,0.00025991086439913145,0.0025196132521128614,0.013511493256946587,0.021719490792605482,0.026621642255861132,0.010063831939619596,0.00794284148278271,0.004605132062010148,0.015064766724455914,0.02274715296075984,0.011665622566015426,0.010673019757763184,0.010011242924690376,0.0037351097998896974,0.013148197419707616,0.010172107547209559,0.023037840826406846,0.008896993715726552,0.01777462545641502,0.0028051495105306337,0.012714980038747136,0.002117836062297483,0.016453389247407833,0.00716460201735544,0.013533963898291335,0.0019392791626746705,0.003859813195570187,0.0045918521904359235,0.004021449102191543,0.017972234071284857,0.007305045020459492,0.019119469122977205,4.693476234602949e-06,0.007526783378577085,0.015834138410198734,0.008327586409542563,0.011778656741782403,0.009168303712891904,0.0025338341923254837,0.01666375945930299,0.006284357646641176,0.00356304175321327,0.01117790757215757,0.00034254032049253075,0.0045907890454501225,0.020604254879825933,0.009378337677112344,0.0023136750240447404,0.0023986109929608054,0.013323610619098869,0.0031234725435632096,0.021157782676269356,0.015305333421396436,0.024640426046615538,0.01142471927495737,0.011162317145054267,0.006454993305935017,0.014928143190499196
Slc16a6,3.8218332476295697e-07,0.0511793604119866,0.007279090410340091,0.037670329428906774,0.03943810371663299,0.004675048803935767,0.0355006578184635,0.012224847485930068,0.00041185071077880144,0.004977560334430067,0.01113358788698831,0.01684300322725535,0.002160642153856671,0.01764259904606635,0.030836626463294603,0.002370303649424857,0.004548319765141674,0.028096560937069495,0.020753033403458677,0.008544160933564866,0.0006179917727877177,0.0077694751155879625,0.008612640597383415,0.010063355937837136,0.0038045675494323477,0.006605039974339261,0.005103081979829381,0.01635221287405076,0.02056702373916677,0.021773620838152468,0.0025088798823015893,0.012715299432009176,0.009058728582899212,0.0102633134675648,0.004902048089292814,0.04852016572620034,0.010567332638913955,0.02818771831879259,0.008758948469948897,0.015404324358960147,0.025504130401943294,0.024589162222945965,0.014289419227627356,0.008490425912043461,0.009063927738662733,0.012137320257024525,0.007479284599746888,0.010501794779898257,0.005945619031562027,0.01036625115398079,0.002076016416698716,0.007597764192367943,0.011814808094609129,0.004601847079413302,0.008395068794157242,0.003403493815995253,0.00800074377744081,0.01761943257544013,0.011092081024990593,0.001626556427761746,0.014792449259671573,0.006698006635230629,0.002904845012629633,0.0046243654566641736,0.0025710035614675544,0.012315948319943605,0.01960144098626081,0.0043864160288084614,0.0092690336365292,0.016194276218490667,0.006788113497840043,0.010912852206506474,0.013544986678899253,0.0016405900057631395,0.0011506386988705199,0.006175231108626641,0.0038981273634687338,0.011448865647616486,0.003680772273770534,0.004037998990604637,0.01369146369786527,0.017498186561899515,0.00634357832751374,0.0032760055619031054,0.009517818622544503
Slc12a4,7.139054308884386e-08,0.002127289469982036,0.029052128679056658,0.045911769041381674,0.0043161719518791525,0.015568327301845097,7.935772355816317e-05,0.021061963827355156,0.02723197758738414,0.006108548328088821,0.008729883712332328,0.0066543688650883585,0.015371154191140253,0.014964120549110506,0.00982865935643339,0.020004642159585147,0.010053658668946102,0.011974201020975638,0.002767674888237831,0.005413635077739264,0.010480680527082646,0.0015077316882673407,0.012869702104009617,0.0033727064766129913,0.022621681432668222,0.0168486866952679,0.019143579445048884,0.028613384014786164,0.0005030721798857563,0.010775884782243738,0.018962275201196487,0.00951095054358569,0.03249403700205943,0.022413038932159086,0.013523160935619777,0.0159102030175918,0.009140190744204588,0.023968644805814326,0.00047885135082637644,0.02006250695312736,0.0024575570677001224,0.03471112247787559,0.0007436648622803867,0.0003365329490552714,0.010681877268415256,0.005544654847155675,0.022063868992300655,0.007605668923264953,0.007684223770640429,0.014074654988552138,0.0103877107851614,0.0004253080084116779,0.001482412469641548,0.004116802615875878,0.016377858129928178,0.0008915244477552979,0.006543947144028697,0.024129108700933474,0.0007534227783820399,0.00418550581023941,0.002597037360650259,0.00868121538624705,0.003225670024771715,0.0061842271874721745,0.0014670028123264563,0.02560525456054034,0.024530260893753087,0.0018579078680602467,0.020409080583552616,0.02322571417641067,0.02427569425377808,0.0020417994273824545,0.011114782856533976,0.009732496103228403,0.025543323469407967,0.02886137386005817,0.007489230393454772,0.007689184863560099,0.005452814337004371,0.011253062912008404,0.0022946019044004233,0.009276755120692997,0.006440326405791436,0.000800149026704107,0.004333034551890507
Slain1,6.133460289596886e-08,0.021477454865120257,0.004440605498255208,0.031733843119569054,0.024616634462746822,0.007926938712412505,0.00807408409498532,0.0020196359167519596,0.013864522549069096,0.01936848276179276,0.0034880017209868806,0.005575057378521452,0.008081579564802396,0.01414245729276855,0.001744286367457071,0.008996530398752645,0.0012722969936795553,0.0017555612404893776,0.017117800013166637,0.00756879135914452,0.01445032678385366,0.0089720425317738,0.000790796271272495,0.0013920152801527822,0.009842196252332442,0.021727881884215008,0.00941834209531096,0.003339352595914079,0.015386131694690138,0.0006786903965162335,0.019564535972348442,0.011204522579275358,0.006514626213345824,0.009205721488297262,0.001614199883621602,0.03453963469524159,0.013760873690233584,0.00800086671054902,0.013010947626871307,0.018725265391638955,0.0062523315373894245,0.01849150697452316,0.012928603015242672,0.013317046849377026,0.013183416274362795,0.030873603445148962,0.0033872635588998996,0.0084399992131304,0.005593855371946478,0.010495123007442425,0.011827644343159843,0.001258603677692966,0.012756208561666498,0.009143746522134608,0.01226851631662381,0.020362933628313148,0.004053988585298854,0.01120344649087949,0.0026076499836158082,0.015461060774929597,0.022806448232642412,0.0019090212631487108,0.013701255979748575,0.009868287511177737,0.002610248856960883,0.02665965927110959,0.0029777675969684847,0.008829008543336406,0.01570456129293193,0.01025401971329204,0.02636620818126394,0.03010880909323345,0.003516778133018506,0.020050494535881338,0.017981748397351113,0.01668926060696878,0.01102352150348065,0.017388357528073255,0.012680032549626082,0.002331011110646452,0.008844816703651372,0.013737706747084093,0.033550767981408734,0.009586284044351278,0.011513780808337348
Sepsecs,1.0090528244770303e-07,0.03138198040565095,0.003980817584253501,0.021412701317771253,0.01847894944532034,0.015523709495407987,0.010150645227304095,0.01570280462807617,0.004730261188969779,0.00804611167340393,0.011031001560691546,0.01455573303687731,0.012743429173383156,0.016133780681081476,0.016314904546527727,0.003667985951162237,0.008488155293536614,0.006282629818274245,0.019709613422950908,0.02179666856862488,0.00028854055976240456,0.0003130751887519359,0.006725451930149154,0.009754087382027234,0.019686448456601353,0.0005133756711957377,0.006586421752333614,0.021518465652680323,0.018302361192543585,0.013010459048955996,0.0020726321309779976,0.025397257316911795,0.0011242038139276725,0.021712141856312178,0.03881861992218874,0.014269397061515412,0.00294397896174044,0.008889354856810656,0.016017980382362,0.005027177095707102,0.017642759313748427,0.022102299791615942,0.01729946479955467,0.005475395692434092,0.0015415088448913854,0.019667167533273983,0.0033769512141851653,0.006083012090828641,0.016658844718209696,0.01415698222904723,0.0006619715167972671,0.022364740437328917,0.0012662735262324392,0.017447120802994286,0.007062801447413396,0.0015651366460308514,0.01708415258340958,0.010308268138565375,0.013679049566160258,0.004726058097234231,0.034971853033583834,0.016976426924806987,0.000610896869257032,0.0016354914389562101,0.008538649177584632,0.014316336391407364,0.00445096326834732,0.0066229470715467266,0.001271482266020023,0.02388599422397441,0.010198707519337926,0.021697271275123522,0.013146512142353245,0.003553272709001466,0.003045790215084632,0.0021519196704685847,0.03652110241717372,0.021080381332220968,0.011297778006054977,0.003383275543348871,0.01758068993604057,0.007573348389950126,0.004275377251217583,0.007164513736124444,0.01077564604305314
Sepp1,5.076689416228328e-08,0.007021776234695414,0.022019863628294705,0.0039290972899538035,0.009781355916397392,0.026842649805342726,0.009879945098427751,0.010274613600661616,0.004199755441743672,0.0035024264077335577,0.02418653183044345,0.008135855944605261,0.02147937629018258,0.010245697235051832,0.00854155147354825,0.0023884443941073973,0.0061424100755696,0.012496531046278136,0.0032322700727566403,0.01417830750847063,0.005911216268434455,0.010112606604089499,0.0030153291038537253,0.00810559406361226,0.007241540430701364,0.015875745560412265,0.03250714418790899,0.01812469847492529,0.010596405799104518,0.021641493006836713,0.0024637333717368076,0.0030805606830634335,0.0062934092347242745,0.0021554598502859174,0.003331704703216489,0.007876015887793028,0.0032003990093537925,0.0005469713712113806,0.003962325407106729,0.03280536833383491,0.014516139049329075,0.027980753042182987,0.015490154407859799,0.027473818094636927,0.004607216492625227,0.022183025103882762,0.019333161899272106,0.003932065829472267,0.019978336875054906,0.003562626380497362,0.0010296853515665615,0.022444199175106597,0.008884364435166298,0.007971659266287835,0.010566427664850489,0.02189686195385169,0.026432563828550804,0.022471070207428074,0.012186745898904762,0.015403772716834786,0.015655214630901436,0.0011499779726242673,0.0008265064492462051,0.008713093404651059,0.003644807453173276,0.022351104107511365,0.013807151759530258,0.006096247364390961,0.005985135149735213,9.343897989379677e-05,0.019584062747308218,0.0035035999724556035,0.006159073649472686,0.03538739073874178,0.009307412144548194,0.023638918909598104,0.00025471973888999594,0.020218354745390084,0.022497461127402026,0.015714612252433435,0.007678339449693543,0.00010426387092338098,0.004924910857336801,0.01448686286392263,0.02254646057350004
Sephs2,6.625928252684223e-08,0.045318489829092354,0.01780435423328255,0.017965228330686988,0.010212099073225468,0.022032224466045847,0.008193049414729018,0.008275103258528843,0.0024709095739135884,0.0025414088739497093,0.022307445301344174,0.0012920005211362851,0.010708160202202057,0.012444073002136733,0.017094335653820153,0.007811854097042473,0.00628850099451719,0.022233042837488455,0.004609477034999722,0.01698006648898059,0.039934470238386525,0.019320010609109015,0.014328409477033448,0.011539317105742308,0.000513862026400066,0.002455571512424514,0.0037495280366740278,0.008135805367661715,0.013240223491954216,0.028832282992474076,0.030623133528053917,0.005693312181015974,0.0055154071761511,0.009152912256356352,0.013789246823008547,0.022540780506991515,0.02202922289717619,0.002720926448863128,0.026118556269396728,0.014546926496268077,0.0010087144229189659,0.021672936726026795,0.01308324736167574,0.01544571280311735,0.00830193491377836,0.03270572178329916,0.001838910718393213,0.010634703049687638,0.024173671451192043,0.00448398862225273,0.01826154263492347,0.024751502956586548,0.012624739331250847,0.005589220845593133,0.000892793596961569,0.003205040363098202,0.0036138483924875267,0.002679551146828914,0.0020419432314907698,0.0009577843747682422,0.016215464981092366,0.004813333099216055,0.004728985887785712,0.010541191141612154,0.012714189151569204,0.0002960509962982163,0.00038018792245116166,0.01431749098166297,0.013258904505059513,0.005899248580278378,0.005033985622745887,0.020896899779484873,0.009685737708168522,0.006788428127776987,0.005640485603059817,0.011902826524487539,0.008359579000799637,0.004759297582886977,0.018400387658044404,0.01339556782453882,0.02889325737924774,0.0011247179785465146,0.010564802727250838,0.011406915253277606,0.0006527603687804584
Sema6c,1.791776199876604e-07,0.027811979861825,0.015353588626467485,0.02289251725545823,0.02464972731296322,0.01892866352858433,0.0027981708923611407,0.006304465013892645,0.006831522884160446,0.00544682814902278,0.008731271672970721,0.030624433546171507,0.0019271170512510985,0.02051776798163902,0.0169898313276051,0.007215759950110607,0.013095862593170188,0.003774227331334657,0.01574629106531276,0.019092073465363582,0.003964203968257805,0.008079277580263566,0.008793974819256546,6.25829767175855e-05,0.017818166564977204,0.01800277081939553,0.0013110284363895886,0.005351645435156719,0.007928679102396412,0.012711506741194792,0.02194186825366226,0.007594650369584216,0.004592370311595803,0.023262181185283413,0.014449685279484807,0.03420153772998114,0.018141713190089913,0.008308708480960478,0.013455020430794218,0.013065971461329115,0.026709901810058483,0.012645072404663532,0.007321379409186344,0.021049421414416306,0.01992623322036595,0.018513239863568003,0.0014581381714747353,0.017277563176461456,0.02011453500767943,0.00014333589541660555,0.005756274924699833,0.01619819900912031,0.00577155439591544,0.01708453440463256,0.02612534863838253,0.017377268035230903,0.024472607252813396,0.021450525541962286,0.006426257051016784,0.006396348880586485,0.0019119861977153576,0.002061836927826759,0.011264257796429335,0.015339735433989497,0.011172422915619918,0.009082953330620853,0.003459352545649474,0.001466918461616466,0.015058649564184633,0.005218457056685907,0.004513802506460036,0.0171768043566001,0.004243250206328589,0.0016252208900021084,0.011928227640209213,0.010103989543695095,0.003240162860530392,0.0032464618523261528,0.005732103312895023,0.018505930105750683,0.012189121017798699,0.01159801118106526,0.008919836859787948,0.0009227252741924516,0.006030221830312689
Rybp,2.859798723459494e-07,0.0034993208766221115,0.03792414065776226,0.011923490196088028,0.014035816592056537,0.024047369463230887,0.00303975887021132,0.0038062441887943845,0.004054933842310892,0.0020117638698865475,0.020778364155878512,0.011610087011889415,0.013771340690908615,0.0028901348328572245,0.012340761696291627,0.002881075475232433,0.03450912544369138,0.0008007808880913604,0.013673199791048696,0.008763369919128917,0.0055623483320603245,0.0015044838293165705,0.014564764386671031,0.01716911606000064,0.004330491880694081,0.018547611692147296,0.024846429580043874,0.0020391014233299715,0.01478969920329016,0.009892533916393548,0.012638913627564209,0.014659327488638912,0.008233056512657835,0.010319638918497331,0.006756152347814206,5.807574123725376e-06,0.008149932779246083,0.028095472417730326,0.016591207858910113,0.009841260856406223,0.010947082758529073,0.020036948034687058,0.003993785769155929,0.00799135263666438,0.002676131184037304,0.000331880075442755,0.013876820356245035,0.024570636072518547,0.008111058307816645,0.025561122225396794,0.02201151381861214,0.011774477590446189,0.03470255348249588,0.005320931638469873,0.025846278470588336,0.010903473848267866,0.001605263879442895,0.0028118623621995907,0.01059802680499352,0.0023185602991374144,0.005436624940153649,0.016698149629313336,0.004376173123109806,0.017156679832122417,0.012640563346913693,0.007061750636326854,0.00888817415933538,0.015812054776246646,0.0016000705271268555,0.0106438345807006,0.013293976449439993,0.009326956085804198,0.008826348933369452,0.0008651883013330396,0.014282581077593039,0.025282404215863585,0.026643534380604728,0.013799543610589646,0.015206600250788191,0.00906991216310726,0.009462846663222479,0.032238906861588784,0.014511074660863715,0.00023615297582156298,0.0057514230761238514
Rwdd3,9.929161444310395e-08,0.008477347089817577,0.015813247745332364,0.011603718262384929,0.0009574284512252627,0.03217958540728975,0.008478929324218832,0.004567708587211964,0.03660555180157417,0.013573241200697228,0.006624800845936413,0.010976706471376016,0.011103885243809508,0.003939724422464527,0.023632108895468903,0.013656547795971351,0.016216541773011336,0.0019312905888370269,0.002419687706724456,0.002326117083856384,0.01632901656813425,0.0010129172926757466,0.00311834651996165,0.015416960857233335,0.011841699897073727,0.014428001521316526,0.007913059771067956,0.011580253571687592,0.02345002468381301,0.017537382690526043,0.009291693862858311,0.0050959075101024865,0.017306990231586716,4.4436959728768726e-05,0.023121781566287754,0.0350108275480767,0.023478842433116053,0.031866012345970356,0.004618338182765201,0.006648394017668566,0.010672422075039172,0.025019785676583584,0.01969096647415681,0.0034852271473383113,0.00851537224885675,0.01214287516312737,0.008796346760416194,0.008799761412808582,0.0013779965186933205,0.0007790781996388667,0.011063429489133256,0.037170243268913286,0.0022997567339204696,0.010309604999779941,0.013210685073063114,0.0021459497368363236,0.0063030038193257415,0.01251457051832339,0.0011294349693651941,0.011065355653531806,0.008117901148092313,0.007562679617023119,0.001199576103957872,0.005753713906525391,0.013596739758245793,0.009501308436650363,0.009398935904630791,0.029821955946558936,0.02174863364832024,0.011364038777404275,0.0045237090918211,0.02571027614170704,0.020699366927285405,0.000113971338485858,0.0018988111046643445,0.01657152397890754,0.011175289831748477,0.004454067363318868,0.006590474627263904,7.21962031593145e-05,0.01585483807864159,0.003658338674817264,0.007527649910754408,0.008047159250839018,0.044349822269852575
Rwdd2b,6.417181009135441e-08,0.021299630357328767,0.00693052095644431,0.017096429849090263,0.013554761723499118,0.03527609919346637,0.022618859819440517,0.022259227567364193,0.00026336733522797345,0.02235107952116681,0.025204103494998322,0.0026453290797928924,0.0030711204933685393,0.01913627911588049,0.010870275624304256,0.013318061551154666,0.013440315764947265,0.009531787420542726,0.00038556008041446926,0.01849085212089536,0.0008405858975999776,0.011121908853564292,0.01610847016914876,0.009188523461892636,0.014793478507422802,0.003757342427799377,0.0032753882661519193,0.015846063341441723,0.006093000440504117,0.008621297961782301,0.00528362623622198,0.017184916593730774,0.00946434009103049,0.006876143995719166,0.004539505061780038,0.012875555633114688,0.020712371893215602,0.010015833940366585,0.0061624173642813845,0.002397210271607597,0.017530223503087677,0.002380941604446526,0.014075979318560165,0.017926880736960096,0.017087752254649074,0.0109521149860623,0.000728796538218073,0.010713678445807433,0.0005074668285468352,0.00820537881094653,0.008888562848528292,0.029851199680313207,0.02369112109661293,0.009206988623363738,0.01716978884231248,0.010828466328984772,0.004953551014507975,0.0023697133303843274,0.027835367297765555,0.019573716878362287,0.004355825575689811,0.007525638388415669,0.0034374330117937744,0.007479897783869306,0.011211056954302325,0.0356817827631761,0.028899841540324975,0.00783027943897797,0.014717827280235168,0.005756927217486141,0.003705360698672447,0.004696927848310792,0.006954967989376013,0.005428572467801656,0.013575666661889339,0.018734969164138478,0.004808783371701157,0.01800078351572499,0.015499548401079234,0.015174612940010206,0.005165198914376934,0.008562451326651144,0.014067606971223784,0.012714641180340857,0.008634003976497585
Rtn1,4.739451406306416e-08,0.02552694750047921,0.028155171996785956,0.04831534407458714,0.03216112544143921,0.0013054387824221571,0.007123811903488927,0.01660650829778148,0.01931980113938045,0.007480420802085335,0.01662272182492097,0.002080997642151384,0.022353606031354122,0.013695814544246267,0.0142963855414961,0.028177828005873106,0.0008078802945063056,0.012374185492741517,0.020779272885209053,0.010005765801261198,0.004433494672943744,0.0041872077840808585,0.008853113112290034,0.01293351735305449,0.020326251841383022,0.006594323611456279,0.004065826250148937,0.0015062109239819066,0.016021673893477886,0.014744016305164764,0.006970351224428892,0.018179819853366967,0.011134749642723523,0.01820870339681509,0.007326160144505995,0.01029076620266795,0.005731053706155701,0.0032272159594916557,0.003201429134325261,0.004808110898594231,0.01307264797460005,0.004027768879407335,0.013981669459860506,0.00537606692156363,0.006329420228390742,0.006059225696040639,0.0032610385933042564,0.008961762054143457,0.004098864095106087,0.004239035398667963,0.01809632635628067,0.009769485525434028,0.0014483189755951304,0.022419921626217088,0.010042610121557306,0.016518042014832448,0.011537245437763393,0.001539753889121141,0.014801516689266606,0.028741407626787976,0.0007856920721587355,0.011366462851852738,0.0076008790276761795,0.00042664959305477643,0.019863069134693396,0.005914277962090885,0.010062013773398083,0.02428638608394072,0.012557481708694123,0.02551776983954027,0.01071921101534833,0.006882945105368308,0.008460294603350528,0.0019437715021816434,0.00774614853601821,0.010590833541143532,0.02171939068320166,0.014461447562120517,0.0028806471691967097,0.003934539498370608,0.015094935067734891,0.002571351897690275,0.009831079823632615,0.022513473033057327,0.028014050042763156
Rtl1,5.739244445334418e-08,0.019043691579489576,0.004152051401909755,0.010131508290241639,0.004381369762194472,0.01161598496634856,0.02332594255221781,0.02685278769671623,0.021418714064288726,0.0013411139791253356,0.013367016321480837,0.013819537662596103,0.003241115700912742,0.0015274267956632644,0.0035403820473925347,0.00979256154857346,0.01985230682784909,0.039383250689254745,0.0009524527604708457,0.001635872252352162,0.001133057312541593,0.024881170771227947,0.022451644370431754,0.016960866307669357,0.007376312743567916,0.019686325022051074,0.0012352187963321458,0.002558515729332617,0.009103648953395826,0.00818532431814635,0.008210128424318943,0.010997019806658272,0.010116068566182619,0.004932433343831273,0.0424441770534643,0.011298833905889373,0.007318111242585781,0.0156627468772676,0.007322250334967822,0.002389272226002726,0.023084766183609273,0.0013632881553411553,0.020085451061822242,0.0005301926359617604,0.036719234254380305,0.019989375818302017,0.01059655834647671,0.01813484306013497,0.002639259830638481,0.01304641431294524,0.01161972574094148,0.011296930096464295,0.013992901746845896,0.00030799305224798096,0.0075271139897692095,0.0020705900185778257,0.005371150387242337,0.020678288949194653,0.011022470709663083,0.02189092288910572,0.01965077250664119,0.012470768596423137,0.009522739305677843,0.009760667093618237,0.008201379067058043,0.012325693475624651,0.004220430421016318,0.03367516478487421,0.0022655193750886686,0.028299322054986035,0.005620006295254819,0.012634235556565456,0.0004986543240032396,0.00444709443721906,0.0007934892023030886,0.003624595020458603,0.02664538739769266,0.00674148394198242,0.0004305895820704352,0.0011133558131874268,0.021954368276806146,0.022124446788422812,0.00022184916040308893,0.018523543893721614,0.01862870199184816
